id|name|postalCode|district
1804080022|BRAJA ASRI|34396|1804080
1804080023|SUMBER MARGA|34396|1804080
1804080024|LABUHAN RATU DANAU|34396|1804080
1804081001|BRAJA GEMILANG|34397|1804081
1804081002|BRAJA LUHUR|34397|1804081
1804081003|BRAJA KENCANA|34397|1804081
1804081004|BRAJA HARJOSARI|34397|1804081
1804081005|BRAJA INDAH|34397|1804081
1804081006|BRAJA YEKTI|34397|1804081
1804081007|BRAJA MULYA|34397|1804081
1804082001|LABUHAN RATU EMPAT|34375|1804082
1804082002|LABUHAN RATU LIMA|34375|1804082
1804082003|LABUHAN RATU TIGA|34375|1804082
1804082004|LABUHAN RATU VII|34375|1804082
1804082005|LABUHAN RATU|34375|1804082
1804082006|LABUHAN RATU ENAM|34375|1804082
1804082007|RAJA BASA LAMA|34375|1804082
1804082008|RAJA BASA LAMA SATU|34375|1804082
1804082009|RAJA BASA LAMA DUA|34375|1804082
1804082010|LABUHAN RATU VIII|34375|1804082
1804082011|LABUHAN RATU IX|34375|1804082
1804090005|RAJA BASA BATANGHARI|34319|1804090
1804090011|SUKADANA|34314|1804090
1804090012|PUTRA AJI DUA|34319|1804090
1804090013|PAKUAN AJI|34319|1804090
1804090014|BUMI NABUNG UDIK|34319|1804090
1804090015|SUKADANA TIMUR|34319|1804090
1804090016|SURABAYA UDIK|34319|1804090
1804090017|RANTAU JAYA UDIK II|34319|1804090
1804090019|RANTAU JAYA UDIK|34319|1804090
1804090020|PASAR SUKADANA|34313|1804090
1804090021|MATARAM MARGA|34315|1804090
1804090022|TERBANGGI MARGA|34316|1804090
1804090023|SUKADANA ILIR|34311|1804090
1804090024|NEGARA NABUNG|34317|1804090
1804090025|BUMI AYU|34319|1804090
1804090026|PUTRA AJI I|34319|1804090
1804090027|SUKADANA SELATAN|34313|1804090
1804090028|SUKADANA TENGAH|34313|1804090
1804090029|SUKADANA JAYA|34314|1804090
1804091001|MARGA MULYA|34374|1804091
1804091002|DONOMULYO|34374|1804091
1804091003|NYAMPIR|34374|1804091
1804091004|BUMI TINGGI|34374|1804091
1804091005|LEHAN|34374|1804091
1804091006|CATUR SWAKO|34374|1804091
1804092001|GUNUNG TIGA|34373|1804092
1804092002|SUKACARI|34373|1804092
1804092003|NEGARA RATU|34373|1804092
1804092004|BUMI JAWA|34373|1804092
1804092005|GEDUNG DALAM|34373|1804092
1804092006|SUKARAJA NUBAN|34373|1804092
1804092007|TRISNO MULYO|34373|1804092
1804092008|CEMPAKA NUBAN|34373|1804092
1804092009|KEDATON II (DUA)|34373|1804092
1804092011|KEDATON I (SATU)|34373|1804092
1804092012|TULUNG BALAK|34373|1804092
1804092013|PURWOSARI|34373|1804092
1804100001|ADIREJO|34391|1804100
1804100002|SIDODADI|34391|1804100
1804100003|GONDANG REJO|34391|1804100
1804100004|SIRAMAN|34391|1804100
1804100005|PEKALONGAN|34391|1804100
1804100006|TULUS REJO|34391|1804100
1804100007|JOJOG|34391|1804100
1804100008|GANTI WARNO|34391|1804100
1804100009|KALI BENING|34391|1804100
1804100010|WONO SARI|34391|1804100
1804110001|RAMAN AJI|34371|1804110
1804110002|RUKTI SEDIYO|34371|1804110
1804110003|RATNA DAYA|34371|1804110
1804110004|KOTA RAMAN|34371|1804110
1804110005|REJO BINANGUN|34371|1804110
1804110006|RANTAU FAJAR|34371|1804110
1804110007|RAMAN ENDRA|34371|1804110
1804110008|RAMAN FAJAR|34371|1804110
1804110009|RESTU RAHAYU|34371|1804110
1804110010|REJO KATON|34371|1804110
1804110011|RAMA PUJA|34371|1804110
1804120001|TAMAN ASRI|34392|1804120
1804120002|TAMAN BOGO|34392|1804120
1804120003|TAMBAH DADI|34392|1804120
1804120004|TAMAN CARI|34392|1804120
1804120005|TAMAN ENDAH|34392|1804120
1804120006|TAMAN FAJAR|34392|1804120
1804120007|TEGAL GONDO|34392|1804120
1804120008|TOTO HARJO|34392|1804120
1804120009|TAMBAH LUHUR|34392|1804120
1804120010|TANJUNG INTEN|34392|1804120
1804120011|TEGAL YOSO|34392|1804120
1804120012|TANJUNG KESUMA|34392|1804120
1804121001|TOTO MULYO|34372|1804121
1804121002|TEGAL OMBO|34372|1804121
1804121003|TOTO PROJO|34372|1804121
1804121004|TAMAN NEGERI|34372|1804121
1804121005|TANJUNG KENCONO|34372|1804121
1804121006|TAMBAH SUBUR|34372|1804121
1804121007|TANJUNG TIRTO|34372|1804121
1804121008|KALI PASIR|34372|1804121
1805010006|PURWOSARI|34275|1805010
1805010008|MOJOKERTO|34275|1805010
1805010009|SENDANG AYU|34275|1805010
1805010010|SURABAYA|34275|1805010
1805010011|BANDARSARI|34275|1805010
1805010012|SRI AGUNG|34275|1805010
1805010013|KOTA BARU|34275|1805010
1805010014|MARGOREJO|34275|1805010
1805010015|KARANG TANJUNG|34275|1805010
1805010028|KURIPAN|34275|1805010
1805010029|HADUYANG RATU|34275|1805010
1805010030|PADANG RATU|34275|1805010
1805010051|KARANG SARI|34275|1805010
1805010061|SUMBERSARI|34275|1805010
1805010062|PURWOREJO|34275|1805010
1805011001|MARGA JAYA|34283|1805011
1805011002|LINGGA PURA|34283|1805011
1805011003|NYUKANG HARJO|34283|1805011
1805011004|SIDOHARJO|34283|1805011
1805011005|TAMAN SARI|34283|1805011
1805011006|NEGERI KATON|34283|1805011
1805011007|KARANG ANYAR|34283|1805011
1805011008|GALIH KARANGJATI|34283|1805011
1805011009|GEDUNG HARTA|34283|1805011
1805011010|NEGERI AGUNG|34283|1805011
1805011011|TANJUNG RATU|34283|1805011
1805011012|GEDUNG HAJI|34283|1805011
1805011013|NEGERI JAYA|34283|1805011
1805012001|KOTA BATU|34284|1805012
1805012002|TAWANG NEGERI|34284|1805012
1805012003|PAYUNG MAKMUR|34284|1805012
1805012004|PAYUNG DADI|34284|1805012
1805012005|PAYUNG REJO|34284|1805012
1805012006|TANJUNG REJO|34291|1805012
1805012007|SANGUN RATU|34284|1805012
1805012011|TANJUNG KEMALA|34291|1805012
1805012012|NEGERI KEPAYUNGAN|34284|1805012
1805012013|PAYUNG BATU|34284|1805012
1805012014|SEGALA MIDER|34284|1805012
1805012015|TIAS BANGUN|34284|1805012
1805012016|SINAR NEGERI|34284|1805012
1805012017|RIAU PERIANGAN|34284|1805012
1805012018|PEKANDANGAN|34284|1805012
1805012019|PAYUNG MULYA|34284|1805012
1805013001|SRI KATON|34281|1805013
1805013002|JAYA SAKTI|34281|1805013
1805013003|BUMI JAYA|34281|1805013
1805013004|MULYO HAJI|34281|1805013
1805013005|HAJI PEMANGGILAN|34281|1805013
1805013006|NEGARA BUMI ILIR|34281|1805013
1805013007|BUMI AJI|34281|1805013
1805013008|NEGARA AJI TUA|34281|1805013
1805013009|NEGARA BUMI UDIK|34281|1805013
1805013010|NEGARA AJI BARU|34281|1805013
1805013011|GUNUNG AGUNG|34281|1805013
1805013012|TANJUNG HARAPAN|34281|1805013
1805014001|GEDUNG RATU|34282|1805014
1805014002|SRI MULYO|34282|1805014
1805014003|GEDUNG SARI|34282|1805014
1805014004|BANDAR PUTIH TUA|34282|1805014
1805014005|SUKAJAYA|34282|1805014
1805014006|KARANG JAWA|34282|1805014
1805020002|SRI WAY LANGSEP|34274|1805020
1805020004|KALI REJO|34274|1805020
1805020005|BALAI REJO|34274|1805020
1805020006|SRI BASUKI|34274|1805020
1805020007|KALI WUNGU|34274|1805020
1805020008|KALI DADI|34274|1805020
1805020017|SRI MULYO|34274|1805020
1805020018|SRI DADI|34274|1805020
1805020019|SUKOSARI|34274|1805020
1805020020|WATU AGUNG|34274|1805020
1805020021|SINAR SARI|34274|1805020
1805020022|PONCO WARNO|34274|1805020
1805021001|SENDANG MULYO|34285|1805021
1805021002|SENDANG REJO|34285|1805021
1805021003|SENDANG AGUNG|34285|1805021
1805021004|SENDANG RETNO|34285|1805021
1805021005|SENDANG BARU|34285|1805021
1805021006|SENDANG ASIH|34285|1805021
1805021007|SENDANG ASRI|34285|1805021
1805021008|SENDANG MUKTI|34285|1805021
1805021009|KUTOWINANGUN|34285|1805021
1805030001|PURWODADI|34273|1805030
1805030002|SIDODADI|34273|1805030
1805030003|SIDOREJO|34273|1805030
1805030004|CIMARIAS|34273|1805030
1805030005|BANGUN REJO|34273|1805030
1805030006|SIDOLUHUR|34273|1805030
1805030007|SIDOMULYO|34273|1805030
1805030008|TIMBUL REJO|34273|1805030
1805030009|SUKA WARINGIN|34273|1805030
1805030010|SUKA NEGARA|34273|1805030
1805030011|SRI PENDOWO|34273|1805030
1805030012|SINAR SEPUTIH|34273|1805030
1805030013|SINAR LUAS|34273|1805030
1805030014|TANJUNG JAYA|34273|1805030
1805030015|TANJUNG PANDAN|34273|1805030
1805040017|TERBANGGI SUBING|34219|1805040
1805040018|WONO SARI|34219|1805040
1805040019|TERBANGGI AGUNG|34215|1805040
1805040020|GUNUNG SUGIH RAYA|34212|1805040
1805040021|KOMERING AGUNG|34214|1805040
1805040022|KOMERING PUTIH|34219|1805040
1805040023|PAJAR BULAN|34219|1805040
1805040024|SEPUTIH JAYA|34213|1805040
1805040025|GUNUNG SARI|34219|1805040
1805040026|GUNUNG SUGIH|34212|1805040
1805040027|BUYUT UDIK|34219|1805040
1805040028|PUTRA BUYUT|34219|1805040
1805040029|BUYUT ILIR|34219|1805040
1805040030|BUYUT UTARA|34219|1805040
1805040031|BANGUN REJO|34219|1805040
1805041001|KEDATUAN|34277|1805041
1805041002|BINJAI AGUNG|34277|1805041
1805041003|RENGAS|34277|1805041
1805041004|KESUMADADI|34277|1805041
1805041005|GORAS JAYA|34277|1805041
1805041006|SINAR BANTEN/BEKRI|34277|1805041
1805041007|KESUMA JAYA|34277|1805041
1805041008|BANGUNSARI|34277|1805041
1805042001|SUKAJAWA|34278|1805042
1805042002|SIDOKERTO|34278|1805042
1805042003|SUKAJADI|34278|1805042
1805042004|WATES|34278|1805042
1805042005|BUMIRATU|34278|1805042
1805042006|BUMIRAHARJO|34278|1805042
1805042007|BUMIRAHAYU|34278|1805042
1805042008|SIDOWARAS|34278|1805042
1805042009|BULUSARI|34278|1805042
1805042010|TULUNG KAKAN|34278|1805042
1805050001|ADIPURO|34272|1805050
1805050002|LEMAN BENAWI|34272|1805050
1805050003|DEPOK REJO|34272|1805050
1805050004|TEMPURAN|34272|1805050
1805050005|SIMBAR WARINGIN|34272|1805050
1805050006|TRIMURJO|34272|1805050
1805050007|NOTOHARJO|34272|1805050
1805050008|UNTORO|34272|1805050
1805050009|PURWOADI|34272|1805050
1805050010|PURWODADI|34273|1805050
1805050011|PUJODADI|34272|1805050
1805050012|PUJOKERTO|34272|1805050
1805050013|PUJO BASUKI|34272|1805050
1805050014|PUJOASRI|34272|1805050
1805060001|NUNGGAL REJO|34252|1805060
1805060002|BADRAN SARI|34252|1805060
1805060003|SRI SAWAHAN|34252|1805060
1805060007|TOTO KATON|34252|1805060
1805060008|TANGGUL ANGIN|34252|1805060
1805060009|NGESTI RAHAYU|34252|1805060
1805060010|MOJO PAHIT|34252|1805060
1805060011|ASTO MULYO|34252|1805060
1805060012|SIDO MULYO|34252|1805060
1805061001|SRI TEJO KENCONO|34253|1805061
1805061002|SAPTO MULYO|34253|1805061
1805061003|NAMBAH REJO|34253|1805061
1805061004|SUMBER REJO|34253|1805061
1805061005|PURWOREJO|34253|1805061
1805061006|KOTA GAJAH|34253|1805061
1805061007|KOTA GAJAH TIMUR|34253|1805061
1805070001|REJO BASUKI|34255|1805070
1805070002|REJO ASRI|34255|1805070
1805070003|RUKTI ENDAH|34255|1805070
1805070004|RAMA GUNAWAN|34255|1805070
1805070005|RAMA DEWA|34255|1805070
1805070006|RATNA KHATON|34255|1805070
1805070007|RAMAYANA|34255|1805070
1805070008|RAMA INDERA|34255|1805070
1805070009|RUKTI HARJO|34255|1805070
1805070010|RAMA MURTI|34255|1805070
1805070012|RAMA NIRWANA|34255|1805070
1805070013|BUYUT BARU|34255|1805070
1805070014|RAMA KELANDUNGAN|34255|1805070
1805080006|ADI JAYA|34263|1805080
1805080008|YUKUM JAYA|34263|1805080
1805080009|INDRA PUTRA SUBING|34263|1805080
1805080010|KARANG ENDAH|34263|1805080
1805080011|NAMBAH DADI|34263|1805080
1805080012|ONO HARJO|34263|1805080
1805080013|TERBANGGI BESAR|34269|1805080
1805080014|PONCOWATI|34263|1805080
1805080015|BANDAR JAYA TIMUR|34263|1805080
1805080016|BANDAR JAYA BARAT|34263|1805080
1805081001|HARAPAN REJO|34266|1805081
1805081002|ENDANG REJO|34266|1805081
1805081004|SIMPANG AGUNG|34266|1805081
1805081005|BUMI KENCANA|34266|1805081
1805081006|GAYAU SAKTI|34266|1805081
1805081007|FAJAR ASRI|34266|1805081
1805081008|SELUSUBAN|34266|1805081
1805081009|MUJI RAHAYU|34266|1805081
1805082001|BANJAR RATU|34291|1805082
1805082002|CANDI REJO|34291|1805082
1805082003|PURNAMA TUNGGAL|34291|1805082
1805082004|TANJUNG RATU ILIR|34291|1805082
1805082005|BANJAR KERTARAHAYU|34291|1805082
1805082006|LEMPUYANG BANDAR|34291|1805082
1805082007|BANJAR REJO|34291|1805082
1805090001|GUNUNG AGUNG|34267|1805090
1805090002|BANDAR AGUNG|34267|1805090
1805090003|BANDAR SAKTI|34267|1805090
1805090004|TANJUNG ANOM|34267|1805090
1805090005|GUNUNG BATIN BARU|34267|1805090
1805090006|GUNUNG BATIN UDIK|34267|1805090
1805090007|GUNUNG BATIN ILIR|34267|1805090
1805100001|FAJAR MATARAM|34264|1805100
1805100002|QURNIA MATARAM|34264|1805100
1805100003|REJOSARI MATARAM|34264|1805100
1805100004|SUMBER AGUNG MATARAM|34264|1805100
1805100005|UTAMA JAYA MATARAM|34264|1805100
1805100006|TRIMULYO MATARAM|34264|1805100
1805100007|WIRATA AGUNG MATARAM|34264|1805100
1805100008|VARIA AGUNG|34264|1805100
1805100009|SUBING KARYA|34264|1805100
1805100011|DHARMA AGUNG MATARAM|34264|1805100
1805100013|BANJAR AGUNG MATARAM|34264|1805100
1805101003|SENDANG AGUNG MATARAM|34269|1805101
1805101004|JATI DATAR MATARAM|34269|1805101
1805101005|TERBANGGI MULYA|34269|1805101
1805101007|MATARAM UDIK|34269|1805101
1805101008|MATARAM JAYA|34269|1805101
1805110001|SUMBER BAHAGIA|34256|1805110
1805110002|SETIA BUMI|34256|1805110
1805110004|SANGGAR BUANA|34256|1805110
1805110005|SAKTI BUANA|34256|1805110
1805110006|SETIA BAKTI|34256|1805110
1805110007|SUMBER BARU|34256|1805110
1805110011|SRI BASUKI|34256|1805110
1805110013|SWASTIKA BUANA|34256|1805110
1805111001|SRI BAWONO|34292|1805111
1805111002|SRI BUDAYA|34292|1805111
1805111003|SUKO BINANGUN|34292|1805111
1805111004|SRI BUSONO|34292|1805111
1805111005|SIDO BINANGUN|34292|1805111
1805111006|SANGGA BUANA|34292|1805111
1805120006|BINA KARYA BUANA|34257|1805120
1805120007|BINAKARYA PUTRA|34257|1805120
1805120009|RUKTI BASUKI|34257|1805120
1805120010|RESTU BARU|34257|1805120
1805120011|RESTU BUANA|34257|1805120
1805120013|RENO BASUKI|34257|1805120
1805120014|REKSO BINANGUN|34257|1805120
1805120015|TELUK DALEM ILIR|34257|1805120
1805121001|BUMI NABUNG SELATAN|34268|1805121
1805121002|BUMI NABUNG BARU|34268|1805121
1805121003|SRI KENCONO|34268|1805121
1805121004|BUMI NABUNG TIMUR|34268|1805121
1805121005|BUMI NABUNG ILIR|34268|1805121
1805121006|BUMI NABUNG UTARA|34268|1805121
1805121007|SRI KENCONO BARU|34268|1805121
1805122001|JOHARAN|34293|1805122
1805122002|RANTAU JAYA ILIR|34293|1805122
1805122003|BINA KARYA SAKTI|34293|1805122
1805122004|BINA KARYA JAYA|34293|1805122
1805122005|BINA KARYA UTAMA|34293|1805122
1805122006|RANTAU JAYA BARU|34293|1805122
1805122008|MEKAR JAYA|34293|1805122
1805130002|RAWA BETIK|34258|1805130
1805130013|SUMBER KATON|34258|1805130
1805130014|SRI KATON|34258|1805130
1805130015|GAYA BARU DUA|34258|1805130
1805130018|KENANGA SARI|34258|1805130
1805130019|SRI MULYA JAYA|34258|1805130
1805130020|GAYA BARU SATU|34258|1805130
1805130022|MATARAM ILIR|34258|1805130
1805131001|RAJA WALI|34259|1805131
1805131002|SURABAYA ILIR|34259|1805131
1805131003|BERINGIN JAYA|34259|1805131
1805131004|CEMPAKA PUTIH|34259|1805131
1805131005|SIDO DADI|34259|1805131
1805131006|CABANG|34259|1805131
1805131007|SUMBER AGUNG|34259|1805131
1805131008|GAYA BARU LIMA|34259|1805131
1805131009|SUBANG JAYA|34259|1805131
1806010001|TANJUNG BARU|34556|1806010
1806010002|TANJUNG BARU TIMUR|34556|1806010
1806010005|BUKIT KEMUNING|34556|1806010
1806010006|MUARA AMAN|34556|1806010
1806010007|SUKA MENANTI|34556|1806010
1806010008|TANJUNG WARAS|34556|1806010
1806010015|DWIKORA|34556|1806010
1806010016|SIDOMULYO|34557|1806010
1806011001|SIDOKAYO|34561|1806011
1806011002|SEKIPI|34561|1806011
1806011003|MUARA DUA|34561|1806011
1806011004|ULAK RENGAS|34561|1806011
1806011005|PULAU PANGGUNG|34561|1806011
1806011006|KEBON DALAM|34561|1806011
1806011007|SUKAMAJU|34561|1806011
1806011008|SUKAMARGA|34561|1806011
1806020001|TULUNG BALAK|34557|1806020
1806020002|SUKA MULYA|34557|1806020
1806020004|KARANG WARINGIN|34557|1806020
1806020005|SUKASARI|34557|1806020
1806020006|SIDO MULYO|34557|1806020
1806020008|MERAMBUNG|34557|1806020
1806020009|SINAR JAYA|34557|1806020
1806020010|SINDANG AGUNG|34557|1806020
1806020011|MEKAR JAYA|34557|1806020
1806020012|SRI MENANTI|34557|1806020
1806020015|KEMALA RAJA|34557|1806020
1806020016|ULAK ATA|34557|1806020
1806020017|SINDANG MARGA|34557|1806020
1806030017|HUJAN MAS|34558|1806030
1806030024|BUMI NABUNG|34558|1806030
1806030025|PENGARINGAN|34558|1806030
1806030026|SIMPANG ABUNG|34558|1806030
1806030027|WAY WAKAK|34558|1806030
1806030028|TANJUNG HARTA|34558|1806030
1806030029|CAHAYA NEGERI|34558|1806030
1806030030|OGAN LIMA|34558|1806030
1806030031|KISTANG|34558|1806030
1806030033|PEMATANG KASIH|34558|1806030
1806030034|LEPANG BESAR|34558|1806030
1806031006|GUNUNG GIJUL|34553|1806031
1806031008|GUNUNG SADAR|34553|1806031
1806031009|SUBIK|34553|1806031
1806031013|PEKURUN SELATAN|34553|1806031
1806031014|PEKURUN BARAT|34553|1806031
1806031015|PEKURUN UTARA|34553|1806031
1806031016|KEDATON|34553|1806031
1806031017|SRI BANDUNG|34553|1806031
1806031018|NEGLA SARI|34553|1806031
1806031019|KINCIRAN|34553|1806031
1806031020|GUNUNG BESAR|34553|1806031
1806032001|BERINGIN|34559|1806032
1806032002|SABUK EMPAT|34559|1806032
1806032003|SABUK INDAH|34559|1806032
1806032004|TALANG JEMBATAN|34559|1806032
1806032005|AJI KAGUNGAN|34559|1806032
1806032006|BINDU|34559|1806032
1806032007|WAY PERANCANG|34559|1806032
1806033001|CAMPANG GIJUL|34582|1806033
1806033002|NYAPAH BANYU|34582|1806033
1806033003|SINAR GUNUNG|34582|1806033
1806033004|OGAN CAMPANG|34582|1806033
1806033005|SUMBER TANI|34582|1806033
1806033006|OGAN JAYA|34582|1806033
1806033007|PEKURUN UDIK|34582|1806033
1806033008|PEKURUN TENGAH|34582|1806033
1806033009|PEKURUN|34582|1806033
1806040006|TALANG BOJONG|34519|1806040
1806040011|KOTA GAPURA|34512|1806040
1806040013|CEMPEDAK|34516|1806040
1806040014|SRIBASUKI|34515|1806040
1806040015|REJOSARI|34514|1806040
1806040016|KOTABUMI TENGAH|34516|1806040
1806040017|KOTABUMI ILIR|34517|1806040
1806040018|KOTABUMI PASAR|34518|1806040
1806040019|KOTABUMI UDIK|34518|1806040
1806040020|SINDANG SARI|34517|1806040
1806040027|KOTABUMI TENGAH BARAT|34519|1806040
1806040028|BOJONG BARAT|34519|1806040
1806040029|SUMBER ARUM|34519|1806040
1806041001|KALI CINTA|34552|1806041
1806041002|MADUKORO BARU|34552|1806041
1806041003|MADUKORO|34552|1806041
1806041004|TALANG JALI|34552|1806041
1806041005|MARGOREJO|34552|1806041
1806041006|BANJAR WANGI|34552|1806041
1806041007|WONOMARTO|34552|1806041
1806041008|SAWO JAJAR|34552|1806041
1806042001|TAMAN JAYA|34529|1806042
1806042002|JERANGKANG|34529|1806042
1806042003|WAY MELAN|34529|1806042
1806042004|BANDAR PUTIH|34529|1806042
1806042005|KARANG AGUNG|34529|1806042
1806042006|MULANG MAYA|34529|1806042
1806042008|KOTA ALAM|34522|1806042
1806050001|GILIH SUKANEGERI|34581|1806050
1806050002|CABANG EMPAT|34581|1806050
1806050003|SINAR OGAN|34581|1806050
1806050004|CANDI MAS|34581|1806050
1806050005|TRIMODADI|34581|1806050
1806050011|KALI BALANGAN|34581|1806050
1806050012|KEMBANG TANJUNG|34581|1806050
1806051001|SUKAMAJU|34572|1806051
1806051002|SEMULI JAYA|34572|1806051
1806051003|SEMULI RAYA|34572|1806051
1806051004|PAPAN ASRI|34572|1806051
1806051005|SIDO RAHAYU|34572|1806051
1806052001|JAGANG|34571|1806052
1806052003|BLAMBANGAN|34571|1806052
1806052004|PAGAR GADING|34571|1806052
1806052005|TULUNG SINGKIP|34571|1806052
1806052006|PAGAR|34571|1806052
1806060001|BANJAR AGUNG|34583|1806060
1806060002|BUMI AGUNG MARGA|34583|1806060
1806060003|PERADUAN WARAS|34583|1806060
1806060004|PENAGAN RATU|34583|1806060
1806060005|GEDUNG NYAPAH|34583|1806060
1806060006|PUNGGUK LAMA|34583|1806060
1806060007|SURAKARTA|34583|1806060
1806060009|SIDOMUKTI|34583|1806060
1806060010|BUMI JAYA|34583|1806060
1806060011|REJO MULYO|34583|1806060
1806060021|PAPAN REJO|34583|1806060
1806061001|BANDAR ABUNG|34573|1806061
1806061002|BANGUN SARI|34573|1806061
1806061003|TATA KARYA|34573|1806061
1806061004|SUKOHARJO|34573|1806061
1806061005|BUMI RESTU|34573|1806061
1806061006|BUMI RAHARJA|34573|1806061
1806061007|PURBA SAKTI|34573|1806061
1806061008|BANDAR SAKTI|34573|1806061
1806061009|KARYA SAKTI|34573|1806061
1806070011|BUMI RATU|34554|1806070
1806070015|LABUHAN RATU PASAR|34554|1806070
1806070017|GEDUNG KETAPANG|34554|1806070
1806070018|BANJAR KETAPANG|34554|1806070
1806070019|KOTA AGUNG|34554|1806070
1806070020|KETAPANG|34554|1806070
1806070021|KARANG REJO|34554|1806070
1806070022|SIDODADI|34554|1806070
1806071001|NEGERI RATU|34574|1806071
1806071002|PAKUAN AGUNG|34574|1806071
1806071003|BANJAR RATU|34574|1806071
1806071004|BANJAR NEGERI|34574|1806071
1806071005|NEGERI UJUNG KARANG|34574|1806071
1806071006|BANDAR AGUNG|34574|1806071
1806071007|KARANG SARI|34574|1806071
1806071008|KARANG SAKTI|34574|1806071
1806071009|KARANG REJO II|34574|1806071
1806071010|KARANG MULYO|34574|1806071
1806072001|KOTA NAPAL|34575|1806072
1806072002|TANAH ABANG|34575|1806072
1806072004|TULANG BAWANG BARU|34575|1806072
1806072005|SUKADANA ILIR|34575|1806072
1806072006|SUKADANA UDIK|34575|1806072
1806072007|HADUYANG RATU|34575|1806072
1806072008|ISOREJO|34575|1806072
1806072009|MULYO REJO II|34575|1806072
1806072010|MULYO REJO I|34575|1806072
1806072011|SUKAMAJU|34572|1806072
1806073001|COMOK SINAR JAYA|34563|1806073
1806073002|WAY ISEM|34563|1806073
1806073003|SINAR HARAPAN|34563|1806073
1806073004|CAHAYA MAS|34563|1806073
1806073006|NEGERI SAKTI|34563|1806073
1806073007|GUNUNG RAJA|34563|1806073
1806073008|KUBUHITU|34563|1806073
1806073010|NEGERI BATIN JAYA|34563|1806073
1806074001|LEPANG TENGAH|34562|1806074
1806074002|SUKAJAYA|34562|1806074
1806074003|NEGARA AGUNG|34562|1806074
1806074004|SRI AGUNG|34562|1806074
1806074005|CAHAYA MAKMUR|34562|1806074
1806074006|SRI JAYA|34562|1806074
1806074007|CEMPAKA BARAT|34562|1806074
1806074008|CEMPAKA|34562|1806074
1806074009|CEMPAKA TIMUR|34562|1806074
1806080012|OGAN JAYA|34555|1806080
1806080013|BANGUN JAYA|34555|1806080
1806080019|NEGERI RATU|34555|1806080
1806080020|PADANG RATU|34555|1806080
1806080021|NEGERI SAKTI|34555|1806080
1806080022|CIAMIS|34555|1806080
1806080024|GEDUNG BATIN|34555|1806080
1806080025|NEGARA BATIN|34555|1806080
1806080026|BATU RAJA|34555|1806080
1806080027|NEGARA RATU|34555|1806080
1806080029|KOTA NEGARA|34555|1806080
1806080030|HANAKAU JAYA|34555|1806080
1806080031|NEGARA BATIN II|34555|1806080
1806080032|KOTA NEGARA ILIR|34555|1806080
1806081001|BUNGLAI TENGAH|34565|1806081
1806081002|NEGARA KEMAKMURAN|34565|1806081
1806081003|TANJUNG HARAPAN|34565|1806081
1806081004|LUBUK RUKAM|34565|1806081
1806081005|GEDUNG MAKRIPAT|34565|1806081
1806081006|BERINGIN JAYA|34565|1806081
1806081007|IBUL JAYA|34565|1806081
1806081008|TULUNG BUYUT|34565|1806081
1806081009|GEDUNG RAJA|34565|1806081
1806081010|GEDUNG NEGARA|34565|1806081
1806082001|NEGERI CAMPANG JAYA|34564|1806082
1806082003|RATU JAYA|34564|1806082
1806082004|NEGERI GALIH REJO|34564|1806082
1806082005|BATU NANGKOP|34564|1806082
1806082007|NEGARA BUMI|34564|1806082
1806082008|MELUNGUN RATU|34564|1806082
1807010001|JUKU BATU|34766|1807010
1807010002|BANDAR AGUNG|34766|1807010
1807010003|SUMBER SARI|34766|1807010
1807010005|CAMPANG DELAPAN|34766|1807010
1807010006|KEMU|34766|1807010
1807010007|SUMBER BARU|34766|1807010
1807010008|NEKI|34766|1807010
1807010009|RANTAU TEMIANG|34766|1807010
1807010010|MENANGA SIAMANG|34766|1807010
1807010011|MENANGA JAYA|34766|1807010
1807010012|REBANG TINGGI|34766|1807010
1807010013|ARGOMULYO|34766|1807010
1807010014|RANTAU JAYA|34766|1807010
1807010015|SIMPANG ASAM|34766|1807010
1807010016|PASAR BANJIT|34766|1807010
1807010017|BALI SADAR SELATAN|34766|1807010
1807010018|BALI SADAR TENGAH|34766|1807010
1807010019|BALI SADAR UTARA|34766|1807010
1807010020|DONO MULYO|34766|1807010
1807020014|BANJAR MASIN|34761|1807020
1807020015|BANJAR AGUNG|34761|1807020
1807020016|BANJAR MULIA|34761|1807020
1807020017|BANJAR BARU|34761|1807020
1807020018|BANJAR NEGARA|34761|1807020
1807020019|BANJAR SETIA|34761|1807020
1807020020|MEKAR ASRI|34761|1807020
1807020021|TIUH BALAK|34761|1807020
1807020022|CAMPUR ASRI|34761|1807020
1807020023|GEDUNG REJO|34761|1807020
1807020024|TAMAN ASRI|34761|1807020
1807020025|TIUH BALAK PASAR|34761|1807020
1807020026|SETIA NEGARA|34761|1807020
1807020027|BHAKTI NEGARA|34761|1807020
1807020028|TIUH BALAK I|34761|1807020
1807020029|GEDUNG PAKUON|34761|1807020
1807020030|CUGAH|34761|1807020
1807020031|BUMI MERAPI|34761|1807020
1807020032|BUMI REJO|34761|1807020
1807020033|BANJAR SARI|34761|1807020
1807020034|SUKOSARI|34761|1807020
1807020038|GUNUNG KATUN|34761|1807020
1807021001|BANJAR RATU|34767|1807021
1807021002|BANJAR SAKTI|34767|1807021
1807021003|GUNUNG BARU|34767|1807021
1807021004|SUKA NEGERI|34767|1807021
1807021005|NEGERI MULYO|34767|1807021
1807021006|NEGERI SUNGKAI|34767|1807021
